smile,class
CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,1
C=c1cc(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,1
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,1
CC(C)Cc1ccc(CC(C)C=O)cc1,0
CCC(c1cccc(O)c1)C(C)CN(C)C,1
CCCCCCCCCCCCCC(=O)O,0
C=CCOC(=O)CC1CCCCC1,0
CC(C)CCO,0
CCCCCN=C(N)NNCc1c[nH]c2ccc(C=O)cc12,1
OCCN(CCO)CCO,0
NC(=O)NC(=O)Cc1ccccc1,1
C=C(Cl)Cl,0
O=[P-](=O)(O)C(O)(C[N+]1=CC=[N+]=C1)[P-](=O)(=O)O,1
NCC(CC(=O)O)c1ccc(Cl)cc1,1
C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,0
CC(C)=CCCC(C)CCO,0
CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3C(O)CC12C,1
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,1
CC=CC(=O)C1=C(C)CCCC1(C)C,0
CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
COc1ccc(C=CC(=O)OCCC(C)C)cc1,0
Nc1ccc(O)c(C(=O)O)c1,1
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,1
CC(=O)C(O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1
CCCc1cc(=O)[nH]c(=S)[nH]1,0
CN=C(NC#N)NCCSCc1[nH]cnc1C,1
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,1
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,1
NCCNCCNCCNCCN,1
CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,0
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,0
CCOC(=O)OC1(C(=O)OCCl)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,0
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,0
CC1CCC(NC(=O)N(CCCl)N=O)CC1,0
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0
COC1=NC(C)=NC(Cl)C1N=c1[nH]cc[nH]1,0
CC(C)Cn1cnc2c(N)nc3ccccc3c21,1
CC(C)CON=O,1
CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,1
NC(Cc1ccc(O)c(O)c1)C(=O)O,1
C[N+](C)(C)CCCCCC[N+](C)(C)C,0
Cc1cc(C(=O)NNCc2ccccc2)no1,1
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,1
BrCCBr,0
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0
C=CCN1CCc2nc(N)sc2CC1,1
CCCCCCCCCCCCOS(=O)(=O)O,0
N=C(N)N,1
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,1
CCN(CC)CC=NC(=O)c1c(C)[nH]c(Cc2c(O)[nH]c3ccc(F)cc23)c1C,1
O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,1
FC(Cl)(Cl)Cl,0
CC(O)(CC(=O)O)C(=O)O,0
CCCCCCCCCCCCOS(C)(=O)=O,0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,1
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,0
Cc1nc2ccc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,1
CCC(C)C(N=C(O)C(CCC(=O)O)N=C(O)C(CCC(=O)O)N=C(O)C(Cc1ccccc1)N=C(O)C(CC(=O)O)N=C(O)CN=C(O)C(CC(=N)O)N=C(O)CN=C(O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)O,1
CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,1
CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,1
C=CCOc1ccccc1OCC(O)CNC(C)C,1
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,0
ClC(Cl)=C(Cl)Cl,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(=N)[nH]1,0
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0
OC1CCCCCCC1,0
O=Cc1ccc(O)cc1,0
CC=CC(=O)C1=C(C)C=CCC1(C)C,0
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,0
CC1Oc2ccc(C(C)(C)C)cc2O1,0
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,1
CCC1CN(C(=O)NCC(F)(F)F)CC1c1cnc2cnc3[nH]ccc3n12,1
c1ccc2c(c1)Nc1ccccc1S2,0
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,1
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,1
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,1
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,1
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,1
CCCCCCBr,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,1
Nc1ccc(C(=O)NCC(=O)O)cc1,0
CC(C)(C)C(=O)CC(=O)C(C)(C)C,0
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(=O)C3C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,1
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,0
C=CC[N+]1(C2CC3C4CCC5CC(OC(C)=O)C(N6CCCCC6)CC5(C)C4CCC3(C)C2OC(=O)CC)CCCCC1,1
C#CCN(C)Cc1ccccc1,0
CCCCN(CCCC)c1ccccc1,0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1
CC(C)CC(N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(CCCCN)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(CCC(=O)O)N=C(O)C(CCC(=O)O)N=C(O)C(C)N=C(O)C(CCCNC(=N)N)N=C(O)C(C)N=C(O)C(C)(C)N=C(O)C(CC(=O)O)N=C(O)C(CC(C)C)N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CCCCN)N=C(O)C(CO)N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CC(=O)O)N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CNC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(C(=O)O)C(C)O,1
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,1
CSCCC(N=C(O)C(CC(C)C)N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(CCC(=N)O)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(CC(=O)O)N=C(O)C(CCC(=N)O)N=C(O)C(C)N=C(O)C(CCCNC(=N)N)N=C(O)C(CCCNC(=N)N)N=C(O)C(CO)N=C(O)C(CC(=O)O)N=C(O)C(CC(C)C)N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CCCCN)N=C(O)C(CO)N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CC(=O)O)N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CNC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)O)C(C)O,1
NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,0
N=c1[nH]c(=O)n(C2CSC(CO)O2)cc1F,0
CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,0
C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(=N)[nH]cnc32)C1,1
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0
C=C(C)C(=O)O,0
COc1ccc(CC(C)C=O)cc1,0
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)NC)c1ccccc1CC2,0
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(Cc2ccccc2)N(C)C(=O)C(CCSCC(=O)NCC(N)C(=O)NC(CCCCN)C(=O)NC(CS)C(=O)NC(CCCCN)C(N)=O)NC1=O,0
Oc1ccccc1-c1ccccc1,0
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,1
COC(=O)C(C)=O,0
N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,1
CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,0
CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,1
Cc1cccc(C(C)c2c[nH]cn2)c1C,1
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1
CC=CC(=O)N(CC)c1ccccc1C,0
CCCCCCCCCCCC=O,0
CN(C)C(Cc1ccccc1)c1ccccc1,0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0
CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,1
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,1
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,0
O=c1c(-c2ccccc2)c1-c1ccccc1,0
CNCCC(Oc1cccc2ccccc12)c1cccs1,1
CCCCCCCCCCCCCCCCO,0
COCc1c(-c2ccc(F)cc2)c(=CCC(O)CC(O)CC(=O)O)c(C(C)C)nc1=C(C)C,1
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1
CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0
C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,0
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,1
CCCCCCCCC(=O)O,0
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,1
C=C(C)C(=O)OCC(C)O,0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,1
O=C(O)c1ccccc1,0
Cc1ncc[nH]1,1
COc1c(OCCCN2CCOCC2)ccc2c3n(c(=NC(=O)c4cnc(=N)[nH]c4)nc12)CCN3,1
N=C(N)NN=Cc1c(Cl)cccc1Cl,1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,1
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,0
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1
Cc1cc(C)cc(C)c1,0
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,0
C=CC(CCCCC)OC(C)=O,0
CC(C=O)Cc1ccc2c(c1)OCO2,0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,1
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,0
COc1cccc2c1C1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)CC1CO2,0
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,0
O=C(CCCCCCC(=O)Nc1ccccc1)NO,1
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0
N=c1[nH]nc(-c2cccc(Cl)c2Cl)c(=N)[nH]1,1
CCCCCCC#CC(=O)OC,0
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
O=C(O)[P](=O)(=O)O,1
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,1
Oc1ccc(OCc2ccccc2)cc1,0
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1
CCCCCCC(O)CC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC(O)CCCCCC)OC(=O)CCCCCCCC=CCC(O)CCCCCC,0
O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,0
CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,0
O=C(O)C(S)C(S)C(=O)O,1
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,0
CCOC(=O)C=CC(=O)O,0
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,1
COc1cccc(O)c1,0
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,1
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,0
O=[N+]([O-])c1ncccc1O,0
c1ccc(-c2ccccc2)cc1,0
c1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,1
CC1OC2(CS1)CN1CCC2CC1,1
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3=CCC(=O)O1)CC(O)C2C(=O)O,0
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,1
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,0
CCCNS(=O)(=O)N=c1[nH]cnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,1
COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,1
NN=c1[nH]ncc2ccccc12,1
CCC=CCC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(O)=NC(C(O)=NC(Cc1ccccc1)C(O)=NC(C(O)=NC(CC(=N)O)C(O)=NC(CO)C(O)=NC(Cc1ccc(O)cc1)C(O)=NC(CCCNC(=N)N)C(O)=NC(CCCCN)C(O)=NC(C(O)=NCC(O)=NC(CC(C)C)C(O)=NC(CCC(=N)O)C(O)=NC(CC(C)C)C(O)=NC(CO)C(O)=NC(C)C(O)=NC(CCCNC(=N)N)C(O)=NC(CCCCN)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CCC(=N)O)C(O)=NC(CC(=O)O)C(O)=NC(C(O)=NC(CCSC)C(O)=NC(CO)C(O)=NC(CCCNC(=N)N)C(O)=NC(CCC(=N)O)C(O)=NCC(=O)NC(CCC(N)=O)C(O)=NC(CCC(=O)O)C(O)=NC(CO)C(O)=NC(CC(N)=O)C(O)=NC(CCC(N)=O)C(O)=NC(CCC(=O)O)C(O)=NC(CCCNC(=N)N)C(O)=NC(C)C(O)=NCC(O)=NC(CCCNC(=N)N)C(O)=NC(C)C(O)=NC(CCCNC(=N)N)C(O)=NC(CC(C)C)C(N)=O)C(C)CC)C(C)C)C(C)O)C(C)CC,1
N=c1[nH]cnc2c1ncn2CCOC[P](=O)(=O)O,0
CCCCN1C(=O)C(C(O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,0
CC=CC=CC(=O)O,0
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1
CC[N+](=O)[O-],0
NC1CC1c1ccccc1,1
OCC1OC(S)C(O)C(O)C1O,1
N=C(N)NS(=O)(=O)c1ccc(N)cc1,0
CCCCCCCCC=CCCCCCCCCO,0
CN1CCC(C(=O)c2cccc(=NC(=O)c3c(F)cc(F)cc3F)[nH]2)CC1,1
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1C(O)C(F)C2F,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,0
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,1
COc1cc(C=O)ccc1O,0
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,1
CC(C)CC(N=C(O)C(CC(C)C)N=C(O)C(CCCNC(=N)N)N=C(O)C(CCC(=N)O)N=C(O)C(CC(C)C)N=C(O)C(CCCNC(=N)N)N=C(O)C(C)N=C(O)C(CO)N=C(O)C(CC(=O)O)N=C(O)C(CCCNC(=N)N)N=C(O)C(CC(C)C)N=C(O)C(CCCNC(=N)N)N=C(O)C(CO)N=C(O)C(CC(C)C)N=C(O)C(CCC(=O)O)N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1ncc[nH]1)C(C)O)C(C)O)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C,1
IC(I)I,1
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,1
CCC1(C)CC(=O)NC(=O)C1,0
CCN1CCN(c2ccc(N=c3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)[nH]cn3)cc2)CC1,0
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCC3)CCC12,1
CC(C)(S)C(=O)NC(CS)C(=O)O,0
O=C(Oc1ccccc1)c1ccccc1,0
CCC(CC(C)c1ccccc1)c1ccc(C[N+](C)(C)C)cc1,0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO,0
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,1
CCCCCCCCCCCCO,0
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,1
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,1
CC(=O)C(O)O,0
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,0
NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,1
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,1
NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2,1
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,0
CCCCCCCCCCCCCCO,0
CC(=O)c1ccc(C)cc1,0
CCC(N=c1[nH]cnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0
CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,0
CCCCCON=O,1
NC(N)=O,0
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0
CC1=CC(C)C(CO)C(C)C1,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,1
Nc1ccc(C(=O)OCC(O)CO)cc1,0
CC1=CC(=O)CC(C)(C)C1,0
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,0
N=CCN=c1ccc(NCCN)c2c(O)c3cc[nH]cc3c(O)c12,1
Cn1c(=O)c2nc[nH]c2n(C)c1=O,1
N=c1[nH]c(F)nc2c1ncn2C1OC(CO[P](=O)(=O)O)C(O)C1O,1
Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(=O)NC(C)C)c1,1
COc1ccnc(C[S+](O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,0
O=C(O)CCC(NC(=O)NC(CCCCNC(=O)c1ccc(F)nc1)C(=O)O)C(=O)O,0
O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12,0
N=c1[nH]c2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,0
CCNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,1
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,1
CC(C=O)c1ccccc1,0
O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(Cl)c1,1
Cc1cccc(CC(C)(C)CO)c1,0
CC(C)CC(O)Cc1ccccc1,0
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,1
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,1
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1
CC(=O)NCCCCCC(=O)O,0
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1,0
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,1
O=[N+]([O-])c1ccc(I)c([N+](=O)[O-])c1,0
N=c1[nH]c(N)ccc1N=Nc1ccccc1,0
CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21,1
Cc1cc(O)cc(C)c1Cl,0
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,0
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1
CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0
CC(N)(Cc1ccc(O)cc1)C(=O)O,0
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,1
Cc1ccccc1N,0
